"Label (Grouping)","Population for whom poverty status is determined","Population for whom poverty status is determined!!AGE","Population for whom poverty status is determined!!AGE!!Under 18 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years","Population for whom poverty status is determined!!AGE!!18 to 64 years","Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years","Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years","Population for whom poverty status is determined!!AGE!!60 years and over","Population for whom poverty status is determined!!AGE!!65 years and over","Population for whom poverty status is determined!!SEX","Population for whom poverty status is determined!!SEX!!Male","Population for whom poverty status is determined!!SEX!!Female","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Population for whom poverty status is determined!!EMPLOYMENT STATUS","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female","Population for whom poverty status is determined!!WORK EXPERIENCE","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars)","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,486","","1,456","408","1,048","1,456","1,878","850","1,028","212","152","","1,433","2,053","","1,154","260","0","0","0","1,963","109","2,940","241","","1,692","834","405","394","59","","1,074","908","420","488","166","100","66","","2,145","352","719","1,074","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","728","382","346","0","0","180","127","145","119","112","34","11","(X)","17","419","292"
"        Margin of Error","±1,009","","±582","±256","±444","±582","±488","±313","±322","±141","±119","","±402","±683","","±574","±198","±26","±26","±26","±833","±89","±959","±159","","±508","±341","±179","±231","±67","","±326","±309","±162","±225","±127","±78","±97","","±585","±185","±279","±389","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±301","±187","±170","±26","±26","±110","±109","±100","±139","±90","±50","±18","(X)","±22","±217","±152"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","13.5%","","18.9%","21.4%","18.0%","18.9%","11.1%","13.0%","9.9%","8.7%","12.0%","","11.1%","15.9%","","11.0%","19.8%","0.0%","0.0%","-","15.8%","8.3%","14.6%","6.0%","","11.1%","18.7%","7.9%","11.5%","2.7%","","7.4%","6.6%","5.2%","8.7%","20.8%","42.9%","11.6%","","11.1%","3.4%","17.2%","22.3%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.9%","18.4%","27.6%","-","-","51.7%","17.9%","14.5%","25.5%","20.9%","15.1%","27.5%","(X)","0.8%","54.4%","82.5%"
"        Margin of Error","±3.7","","±6.8","±12.5","±6.8","±6.8","±2.9","±4.3","±3.0","±6.2","±9.5","","±3.1","±4.9","","±5.0","±15.6","±90.1","±14.3","**","±6.6","±8.8","±4.7","±3.9","","±3.2","±7.4","±3.5","±6.0","±3.1","","±2.2","±2.2","±2.0","±3.9","±14.5","±27.6","±16.3","","±3.0","±1.8","±6.4","±7.8","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±8.6","±8.6","±14.0","**","**","±21.8","±16.0","±10.7","±24.8","±16.4","±23.4","±21.0","(X)","±1.0","±18.7","±12.5"
"ZCTA5 78620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","18,349","","4,430","1,005","3,425","4,430","11,595","2,695","8,900","3,578","2,324","","9,790","8,559","","17,146","124","16","239","55","187","582","3,072","14,491","","12,276","792","2,034","3,159","6,291","","9,999","9,709","5,710","3,999","290","164","126","","14,485","6,667","3,796","4,022","","551","1,226","1,592","2,147","2,680","4,454","6,501","8,051","1,692","904","788","0","0","98","186","262","320","310","333","183","7,081","843","315","534"
"        Margin of Error","±1,473","","±548","±243","±466","±548","±1,028","±502","±757","±377","±303","","±900","±822","","±1,421","±141","±26","±149","±96","±198","±318","±863","±1,371","","±924","±231","±374","±451","±668","","±1,031","±1,021","±677","±488","±127","±98","±70","","±1,123","±685","±611","±446","","±385","±526","±602","±632","±744","±957","±1,003","±1,047","±397","±266","±203","±22","±22","±99","±122","±144","±147","±124","±122","±119","±1,672","±307","±139","±180"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,128","","299","76","223","299","663","106","557","286","166","","552","576","","1,087","9","0","0","0","23","9","552","561","","749","191","259","167","132","","290","248","89","159","42","42","0","","878","112","271","495","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","229","140","89","0","0","0","6","16","61","86","32","28","(X)","4","70","155"
"        Margin of Error","±507","","±234","±75","±192","±234","±313","±117","±236","±132","±97","","±257","±272","","±504","±11","±22","±22","±22","±25","±17","±393","±302","","±269","±120","±148","±96","±102","","±198","±167","±71","±122","±53","±53","±22","","±372","±85","±148","±229","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±117","±97","±63","±22","±22","±22","±6","±21","±68","±73","±41","±35","(X)","±8","±68","±95"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","6.1%","","6.7%","7.6%","6.5%","6.7%","5.7%","3.9%","6.3%","8.0%","7.1%","","5.6%","6.7%","","6.3%","7.3%","0.0%","0.0%","0.0%","12.3%","1.5%","18.0%","3.9%","","6.1%","24.1%","12.7%","5.3%","2.1%","","2.9%","2.6%","1.6%","4.0%","14.5%","25.6%","0.0%","","6.1%","1.7%","7.1%","12.3%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","13.5%","15.5%","11.3%","-","-","0.0%","3.2%","6.1%","19.1%","27.7%","9.6%","15.3%","(X)","0.5%","22.2%","29.0%"
"        Margin of Error","±2.7","","±5.3","±6.9","±5.7","±5.3","±2.7","±4.3","±2.6","±3.6","±4.0","","±2.6","±3.1","","±2.9","±13.9","±87.2","±17.1","±47.1","±17.1","±3.1","±13.4","±2.1","","±2.1","±14.2","±7.1","±3.0","±1.6","","±2.0","±1.7","±1.3","±3.0","±17.9","±29.5","±29.2","","±2.5","±1.3","±3.8","±5.4","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±6.8","±10.4","±8.0","**","**","±34.8","±3.4","±8.7","±21.5","±17.7","±11.3","±20.6","(X)","±0.9","±16.7","±15.5"
"ZCTA5 78621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","24,439","","6,447","1,409","5,038","6,445","14,665","4,641","10,024","5,131","3,327","","11,889","12,550","","14,258","3,703","7","122","0","4,804","1,545","9,758","10,133","","16,293","3,454","5,159","4,741","2,939","","12,661","11,796","6,055","5,741","865","623","242","","18,530","8,962","3,916","5,652","","1,299","4,154","4,751","5,984","6,260","10,685","14,991","18,394","3,017","1,374","1,643","0","2","291","364","472","445","695","607","141","6,465","1,468","595","954"
"        Margin of Error","±1,755","","±835","±255","±742","±835","±1,081","±702","±753","±708","±495","","±950","±1,151","","±1,504","±643","±12","±94","±26","±1,471","±798","±1,503","±987","","±1,187","±763","±751","±581","±500","","±966","±1,065","±733","±637","±424","±365","±119","","±1,262","±913","±669","±615","","±653","±915","±1,047","±1,165","±1,238","±1,561","±1,795","±1,888","±647","±438","±401","±26","±4","±242","±139","±267","±166","±280","±202","±83","±1,570","±415","±285","±295"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,565","","1,071","417","654","1,069","1,201","510","691","393","293","","1,313","1,252","","1,116","902","0","3","0","397","147","863","797","","1,168","430","511","195","32","","689","467","210","257","222","206","16","","1,508","125","435","948","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","727","414","313","0","2","203","99","70","47","103","168","35","(X)","32","211","484"
"        Margin of Error","±765","","±468","±208","±329","±468","±376","±240","±243","±176","±155","","±428","±417","","±418","±511","±26","±5","±26","±384","±163","±494","±320","","±333","±233","±253","±115","±33","","±284","±189","±150","±128","±181","±179","±22","","±405","±98","±160","±311","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±303","±254","±164","±26","±4","±163","±76","±117","±45","±88","±127","±45","(X)","±51","±159","±259"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","10.5%","","16.6%","29.6%","13.0%","16.6%","8.2%","11.0%","6.9%","7.7%","8.8%","","11.0%","10.0%","","7.8%","24.4%","0.0%","2.5%","-","8.3%","9.5%","8.8%","7.9%","","7.2%","12.4%","9.9%","4.1%","1.1%","","5.4%","4.0%","3.5%","4.5%","25.7%","33.1%","6.6%","","8.1%","1.4%","11.1%","16.8%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.1%","30.1%","19.1%","-","100.0%","69.8%","27.2%","14.8%","10.6%","14.8%","27.7%","24.8%","(X)","2.2%","35.5%","50.7%"
"        Margin of Error","±3.1","","±7.1","±13.0","±6.3","±7.1","±2.6","±5.1","±2.5","±3.3","±4.8","","±3.5","±3.3","","±2.7","±13.4","±100.0","±4.2","**","±7.9","±12.0","±4.9","±3.0","","±2.1","±6.1","±5.0","±2.4","±1.1","","±2.2","±1.5","±2.4","±2.1","±17.0","±24.5","±9.5","","±2.2","±1.1","±3.5","±5.3","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±7.6","±12.8","±8.2","**","±100.0","±30.7","±20.0","±20.7","±11.0","±12.3","±18.0","±27.1","(X)","±3.4","±15.9","±17.9"
"ZCTA5 78634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","37,027","","9,406","2,372","7,034","9,172","25,382","8,348","17,034","3,944","2,239","","17,909","19,118","","26,974","4,605","228","553","51","1,550","3,066","11,984","19,198","","24,791","1,557","7,358","7,750","8,126","","21,520","20,213","10,467","9,746","1,307","760","547","","28,730","15,822","6,317","6,591","","1,547","3,938","4,643","6,058","6,510","13,677","20,662","26,253","6,386","3,507","2,879","50","184","304","1,101","1,972","1,552","718","302","203","9,949","3,836","799","1,751"
"        Margin of Error","±1,422","","±972","±399","±842","±973","±1,451","±1,594","±1,305","±763","±525","","±969","±1,102","","±1,519","±1,048","±182","±317","±75","±663","±1,094","±1,306","±1,235","","±1,281","±396","±992","±736","±1,196","","±1,212","±1,248","±725","±871","±403","±322","±256","","±1,558","±1,112","±756","±1,006","","±639","±1,091","±1,211","±1,414","±1,392","±1,735","±1,874","±1,711","±1,380","±930","±628","±63","±139","±252","±601","±982","±479","±375","±136","±123","±1,062","±1,113","±337","±707"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,361","","908","59","849","674","2,321","1,007","1,314","265","132","","1,779","1,582","","2,460","667","13","112","0","27","82","1,261","1,308","","2,042","156","941","695","250","","1,658","1,364","701","663","294","254","40","","2,785","250","1,263","1,272","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","1,587","927","660","50","184","216","313","422","237","87","64","14","(X)","11","503","1,073"
"        Margin of Error","±973","","±339","±76","±339","±308","±829","±526","±456","±150","±89","","±623","±557","","±817","±414","±20","±168","±30","±42","±84","±537","±632","","±636","±174","±360","±329","±166","","±537","±496","±277","±361","±208","±168","±62","","±874","±147","±545","±574","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±680","±503","±295","±63","±139","±248","±227","±254","±201","±105","±68","±26","(X)","±18","±310","±556"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9.1%","","9.7%","2.5%","12.1%","7.3%","9.1%","12.1%","7.7%","6.7%","5.9%","","9.9%","8.3%","","9.1%","14.5%","5.7%","20.3%","0.0%","1.7%","2.7%","10.5%","6.8%","","8.2%","10.0%","12.8%","9.0%","3.1%","","7.7%","6.7%","6.7%","6.8%","22.5%","33.4%","7.3%","","9.7%","1.6%","20.0%","19.3%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.9%","26.4%","22.9%","100.0%","100.0%","71.1%","28.4%","21.4%","15.3%","12.1%","21.2%","6.9%","(X)","0.3%","63.0%","61.3%"
"        Margin of Error","±2.5","","±3.4","±3.2","±4.4","±3.2","±3.1","±5.1","±2.7","±3.4","±3.8","","±3.4","±2.7","","±2.8","±8.7","±10.1","±27.3","±48.9","±3.0","±2.7","±4.4","±3.2","","±2.6","±10.7","±4.5","±4.0","±2.0","","±2.4","±2.4","±2.5","±3.5","±13.6","±18.3","±11.2","","±2.9","±0.9","±7.8","±7.4","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±9.3","±12.2","±9.4","±49.3","±21.5","±38.6","±12.3","±15.9","±12.4","±13.8","±18.4","±14.5","(X)","±0.5","±18.8","±18.0"
"ZCTA5 78641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","78,029","","21,936","6,008","15,928","21,918","48,727","15,921","32,806","11,369","7,366","","38,470","39,559","","61,384","5,142","110","3,481","46","2,704","5,162","18,115","47,731","","50,621","3,688","9,114","17,487","20,332","","41,850","39,886","21,700","18,186","1,964","950","1,014","","58,104","30,805","13,446","13,853","","1,481","5,830","7,358","10,587","12,773","24,410","33,585","45,085","8,070","4,290","3,780","0","18","555","1,751","1,219","1,464","1,473","1,109","481","7,428","4,670","1,673","1,727"
"        Margin of Error","±1,948","","±1,077","±728","±967","±1,079","±1,555","±1,067","±1,451","±823","±692","","±1,259","±1,336","","±2,199","±1,396","±68","±686","±68","±742","±1,266","±1,781","±2,355","","±1,421","±783","±815","±1,217","±1,400","","±1,725","±1,577","±882","±1,080","±723","±380","±441","","±1,588","±1,470","±1,299","±1,248","","±491","±1,342","±1,393","±1,461","±1,628","±2,197","±2,612","±2,634","±995","±724","±559","±33","±27","±260","±558","±317","±301","±483","±253","±148","±1,389","±778","±394","±350"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,401","","1,012","246","766","994","1,972","838","1,134","618","417","","1,499","1,902","","2,653","377","23","7","0","47","294","1,063","1,929","","1,914","261","523","731","399","","1,035","788","326","462","247","116","131","","2,536","258","801","1,477","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","1,112","328","784","0","18","240","183","22","205","155","224","65","(X)","91","376","645"
"        Margin of Error","±839","","±378","±136","±332","±380","±506","±274","±325","±214","±163","","±462","±487","","±694","±260","±41","±12","±33","±46","±256","±501","±555","","±436","±132","±276","±225","±168","","±274","±252","±133","±177","±108","±66","±78","","±625","±105","±304","±475","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±283","±128","±238","±33","±27","±183","±106","±19","±109","±99","±134","±38","(X)","±73","±185","±217"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.4%","","4.6%","4.1%","4.8%","4.5%","4.0%","5.3%","3.5%","5.4%","5.7%","","3.9%","4.8%","","4.3%","7.3%","20.9%","0.2%","0.0%","1.7%","5.7%","5.9%","4.0%","","3.8%","7.1%","5.7%","4.2%","2.0%","","2.5%","2.0%","1.5%","2.5%","12.6%","12.2%","12.9%","","4.4%","0.8%","6.0%","10.7%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","13.8%","7.6%","20.7%","-","100.0%","43.2%","10.5%","1.8%","14.0%","10.5%","20.2%","13.5%","(X)","1.9%","22.5%","37.3%"
"        Margin of Error","±1.1","","±1.7","±2.3","±2.1","±1.7","±1.0","±1.7","±1.0","±1.9","±2.1","","±1.2","±1.2","","±1.1","±5.3","±29.7","±0.3","±51.5","±1.7","±5.6","±2.7","±1.1","","±0.9","±3.5","±2.9","±1.3","±0.8","","±0.6","±0.6","±0.6","±1.0","±6.7","±8.5","±8.5","","±1.1","±0.3","±2.3","±3.3","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±3.7","±3.3","±5.9","**","±82.2","±23.1","±6.5","±1.5","±6.9","±7.7","±11.3","±6.8","(X)","±1.6","±9.4","±9.0"
"ZCTA5 78645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","11,803","","2,081","483","1,598","2,081","6,844","1,502","5,342","4,256","2,878","","6,069","5,734","","11,114","326","46","70","9","54","184","1,631","9,609","","9,395","496","1,905","3,422","3,572","","5,526","5,243","3,038","2,205","283","116","167","","9,982","3,747","2,270","3,965","","351","1,102","1,361","2,087","2,140","3,476","5,123","6,686","1,819","791","1,028","0","0","7","214","174","420","474","371","159","8,531","696","414","709"
"        Margin of Error","±648","","±402","±253","±276","±402","±465","±372","±505","±561","±444","","±437","±386","","±622","±182","±53","±59","±17","±47","±80","±566","±606","","±526","±275","±339","±610","±503","","±471","±461","±314","±343","±128","±68","±102","","±525","±364","±341","±525","","±223","±422","±443","±543","±539","±640","±685","±838","±448","±252","±343","±22","±22","±9","±192","±126","±215","±176","±155","±99","±1,660","±198","±264","±284"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","798","","220","23","197","220","527","156","371","118","51","","313","485","","794","0","0","4","0","0","0","231","567","","571","38","163","189","181","","203","148","48","100","55","14","41","","578","89","82","407","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","416","203","213","0","0","7","125","93","83","57","43","8","(X)","20","37","359"
"        Margin of Error","±318","","±155","±22","±152","±155","±247","±177","±183","±71","±34","","±189","±244","","±318","±22","±22","±9","±22","±22","±22","±176","±277","","±253","±47","±176","±88","±138","","±91","±74","±33","±63","±44","±14","±43","","±252","±66","±43","±249","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±246","±180","±170","±22","±22","±9","±176","±120","±65","±52","±34","±11","(X)","±27","±25","±246"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
